"CustomerID","InvoiceNo","OrderDate","OrderTotal"
"18102.0","515932","2010-07-15 14:47:00",3761.64
"18102.0","515933","2010-07-15 14:49:00",486.72
"16251.0","515934","2010-07-15 14:55:00",128.31
"14060.0","515935","2010-07-15 14:59:00",208.9
"18102.0","515936","2010-07-15 15:00:00",2284.92
"17968.0","515937","2010-07-15 15:01:00",130.64
"18223.0","515938","2010-07-15 15:02:00",443.39
"18102.0","515940","2010-07-15 15:08:00",1636.8
"17757.0","515941","2010-07-15 15:11:00",96.56
"17757.0","515943","2010-07-15 15:18:00",20.4
"18102.0","515944","2010-07-15 15:29:00",22863.36
"12682.0","515945","2010-07-15 15:32:00",362.54
"14180.0","515946","2010-07-15 15:38:00",64.7
"18226.0","515947","2010-07-15 15:48:00",272.09
"12490.0","515948","2010-07-15 15:51:00",455.0
"16161.0","515949","2010-07-15 17:59:00",176.05
"17861.0","515951","2010-07-15 18:07:00",251.79
"16435.0","515952","2010-07-15 18:22:00",73.13
"18021.0","515953","2010-07-15 18:47:00",110.65
"15908.0","515954","2010-07-15 19:21:00",189.37
"14514.0","515955","2010-07-15 19:55:00",413.55
"13291.0","515956","2010-07-15 19:56:00",666.6
"17921.0","515957","2010-07-15 20:05:00",165.6
"13230.0","515958","2010-07-15 20:16:00",361.2
"14621.0","515969","2010-07-16 07:50:00",1.65
"14156.0","515971","2010-07-16 07:53:00",894.96
"16133.0","515984","2010-07-16 08:18:00",43.8
"16503.0","515986","2010-07-16 08:20:00",321.1
"14735.0","515996","2010-07-16 08:31:00",202.8
"14648.0","515995","2010-07-16 08:31:00",356.97
"15602.0","515998","2010-07-16 08:33:00",98.66
"17720.0","516000","2010-07-16 09:05:00",214.92
"14852.0","516001","2010-07-16 09:06:00",329.64
"14852.0","516002","2010-07-16 09:09:00",19.8
"14852.0","516003","2010-07-16 09:10:00",50.72
"13296.0","516004","2010-07-16 09:21:00",137.36
"16497.0","516005","2010-07-16 09:24:00",150.66
"13117.0","516006","2010-07-16 09:28:00",55.2
"12986.0","516007","2010-07-16 09:34:00",377.45
"14486.0","516010","2010-07-16 09:42:00",78.0
"14911.0","516011","2010-07-16 09:45:00",172.6
"17001.0","516012","2010-07-16 09:51:00",186.3
"16019.0","516015","2010-07-16 10:02:00",606.36
"17930.0","516018","2010-07-16 10:21:00",382.98
"17694.0","516019","2010-07-16 10:22:00",801.98
"16746.0","516020","2010-07-16 10:31:00",309.5
"18102.0","516022","2010-07-16 10:33:00",91.6
"16175.0","516027","2010-07-16 10:36:00",316.7
"15759.0","516030","2010-07-16 10:37:00",141.36
"15981.0","516033","2010-07-16 10:46:00",313.7
"15615.0","516040","2010-07-16 10:54:00",107.07
"14430.0","516058","2010-07-16 11:33:00",550.5
"14430.0","516059","2010-07-16 11:35:00",34.9
"16143.0","516060","2010-07-16 11:44:00",281.6
"16570.0","516061","2010-07-16 11:46:00",65.4
"14739.0","516079","2010-07-16 11:56:00",104.92
"16946.0","516097","2010-07-16 12:04:00",186.9
"16170.0","516105","2010-07-16 12:30:00",353.58
"17683.0","516106","2010-07-16 12:42:00",177.04
"17611.0","516107","2010-07-16 12:44:00",293.52
"14083.0","516108","2010-07-16 12:51:00",15.12
"16774.0","516109","2010-07-16 12:59:00",221.13
"13211.0","516110","2010-07-16 13:17:00",200.95
"13728.0","516111","2010-07-16 13:21:00",169.14
"13958.0","516112","2010-07-16 13:53:00",1970.27
"13958.0","516113","2010-07-16 13:55:00",30.54
"12982.0","516114","2010-07-16 14:08:00",97.8
"14615.0","516115","2010-07-16 14:15:00",191.7
"15452.0","516116","2010-07-16 14:23:00",875.45
"14766.0","516117","2010-07-16 14:29:00",702.45
"14156.0","516119","2010-07-16 14:41:00",662.39
"12415.0","516120","2010-07-16 14:47:00",336.24
"15985.0","516129","2010-07-16 15:05:00",307.98
"13959.0","516130","2010-07-16 15:11:00",43.25
"12709.0","516131","2010-07-16 15:26:00",2903.71
"16767.0","516132","2010-07-16 15:27:00",368.7
"17716.0","516133","2010-07-16 15:30:00",1259.05
"13998.0","516135","2010-07-16 15:50:00",14.85
"17402.0","516136","2010-07-16 15:55:00",89.85
"17680.0","516137","2010-07-16 16:07:00",226.05
"16670.0","516138","2010-07-16 16:10:00",478.08
"18231.0","516139","2010-07-16 16:11:00",305.28
"12977.0","516140","2010-07-16 16:25:00",102.0
"16128.0","516141","2010-07-16 16:30:00",324.48
"12977.0","516142","2010-07-16 16:33:00",122.95
"13074.0","516145","2010-07-16 16:53:00",316.5
"17243.0","516147","2010-07-18 10:12:00",121.06
"18021.0","516148","2010-07-18 10:52:00",116.41
"13542.0","516150","2010-07-18 11:01:00",235.65
"15938.0","516151","2010-07-18 11:30:00",88.57
"16344.0","516152","2010-07-18 11:31:00",424.56
"13798.0","516153","2010-07-18 11:35:00",2819.16
"17541.0","516154","2010-07-18 11:36:00",124.46
"12748.0","516155","2010-07-18 11:48:00",127.56
"14205.0","516156","2010-07-18 11:48:00",309.4
"17261.0","516157","2010-07-18 11:49:00",230.44
"16950.0","516158","2010-07-18 11:49:00",377.1
"14563.0","516161","2010-07-18 12:01:00",149.65
"14553.0","516162","2010-07-18 12:07:00",347.91
"14553.0","516163","2010-07-18 12:10:00",141.6
"15151.0","516164","2010-07-18 12:19:00",969.35
"13566.0","516165","2010-07-18 12:20:00",279.62
"15095.0","516166","2010-07-18 12:49:00",301.25
"17339.0","516167","2010-07-18 13:08:00",59.0
"15547.0","516168","2010-07-18 13:22:00",423.67
"15218.0","516169","2010-07-18 13:31:00",487.2
"15189.0","516170","2010-07-18 13:37:00",202.44
"16496.0","516171","2010-07-18 13:42:00",284.4
"16496.0","516172","2010-07-18 13:43:00",168.6
"13288.0","516173","2010-07-18 13:50:00",37.5
"15633.0","516174","2010-07-18 13:54:00",187.95
"13199.0","516175","2010-07-18 14:02:00",138.24
"17863.0","516176","2010-07-18 14:08:00",368.8
"16656.0","516177","2010-07-18 14:16:00",529.56
"14674.0","516178","2010-07-18 14:25:00",173.66
"17157.0","516179","2010-07-18 14:32:00",336.48
"15291.0","516181","2010-07-18 14:52:00",339.85
"13078.0","516182","2010-07-18 15:37:00",428.8
"15306.0","516183","2010-07-18 15:39:00",524.17
"14343.0","516184","2010-07-18 15:45:00",142.84
"14546.0","516185","2010-07-18 15:48:00",367.0
"18097.0","516186","2010-07-18 15:50:00",400.74
"16089.0","516187","2010-07-18 15:51:00",154.65
"14599.0","516188","2010-07-18 15:54:00",185.64
"12625.0","516189","2010-07-18 15:56:00",1385.37
"15732.0","516190","2010-07-19 08:40:00",360.22
"12971.0","516191","2010-07-19 09:25:00",166.2
"15078.0","516192","2010-07-19 09:46:00",531.38
"12696.0","516193","2010-07-19 10:02:00",277.15
"13881.0","516194","2010-07-19 10:04:00",4692.92
"12709.0","516195","2010-07-19 10:05:00",124.8
"14758.0","516196","2010-07-19 10:07:00",617.05
"14543.0","516201","2010-07-19 10:34:00",294.95
"15039.0","516224","2010-07-19 11:23:00",612.24
"13705.0","516257","2010-07-19 11:42:00",159.14
"16861.0","516260","2010-07-19 11:44:00",137.4
"16467.0","516261","2010-07-19 11:49:00",69.6
"15279.0","516262","2010-07-19 11:52:00",316.63
"17841.0","516263","2010-07-19 11:59:00",380.61
"13734.0","516264","2010-07-19 12:04:00",419.89
"16782.0","516265","2010-07-19 12:07:00",204.19
"15967.0","516266","2010-07-19 12:13:00",245.49
"17262.0","516268","2010-07-19 12:18:00",169.5
"17404.0","516269","2010-07-19 12:19:00",1518.96
"14646.0","516270","2010-07-19 12:22:00",3678.86
"14299.0","516271","2010-07-19 12:26:00",153.3
"14307.0","516272","2010-07-19 12:26:00",255.44
"14978.0","516273","2010-07-19 12:44:00",200.42
"15788.0","516275","2010-07-19 12:48:00",221.83
"13081.0","516287","2010-07-19 12:53:00",1178.59
"13425.0","516292","2010-07-19 12:56:00",942.86
"14062.0","516302","2010-07-19 13:02:00",539.0
"14606.0","516303","2010-07-19 13:11:00",140.89
"14025.0","516304","2010-07-19 13:13:00",358.38
"14667.0","516305","2010-07-19 13:23:00",256.22
"13178.0","516306","2010-07-19 13:46:00",1105.5
"12431.0","516307","2010-07-19 13:55:00",549.38
"14426.0","516309","2010-07-19 14:09:00",1199.36
"18036.0","516310","2010-07-19 14:12:00",107.09
"16172.0","516311","2010-07-19 14:21:00",324.14
"17850.0","516312","2010-07-19 14:21:00",458.8
"14047.0","516313","2010-07-19 14:24:00",428.38
"12826.0","516314","2010-07-19 14:31:00",307.66
"13408.0","516315","2010-07-19 14:41:00",372.12
"17460.0","516316","2010-07-19 14:47:00",147.31
"17929.0","516319","2010-07-19 14:57:00",199.0
"15661.0","516321","2010-07-19 15:15:00",137.6
"17320.0","516322","2010-07-19 15:17:00",490.82
"14441.0","516323","2010-07-19 15:29:00",372.35
"17395.0","516324","2010-07-19 15:34:00",97.5
"17651.0","516325","2010-07-19 15:41:00",384.3
"17515.0","516326","2010-07-19 15:49:00",175.44
"17589.0","516327","2010-07-19 15:58:00",723.69
"17090.0","516328","2010-07-19 16:02:00",372.96
"17090.0","516329","2010-07-19 16:06:00",187.8
"12748.0","516330","2010-07-19 16:10:00",51.5
"17470.0","516331","2010-07-19 16:16:00",316.96
"17188.0","516333","2010-07-19 16:18:00",394.1
"17324.0","516332","2010-07-19 16:18:00",236.1
"12864.0","516335","2010-07-19 17:22:00",152.45
"14626.0","516337","2010-07-20 08:47:00",333.07
"13418.0","516338","2010-07-20 09:04:00",299.52
"14110.0","516339","2010-07-20 09:27:00",274.1
"14825.0","516340","2010-07-20 09:34:00",309.48
"15854.0","516341","2010-07-20 09:36:00",303.9
"17994.0","516342","2010-07-20 09:42:00",105.36
"14922.0","516343","2010-07-20 09:45:00",540.29
"13874.0","516344","2010-07-20 09:52:00",168.5
"16631.0","516345","2010-07-20 09:53:00",314.34
"13769.0","516346","2010-07-20 10:05:00",322.42
"12843.0","516347","2010-07-20 10:08:00",102.0
"12975.0","516348","2010-07-20 10:20:00",295.18
"13995.0","516349","2010-07-20 10:23:00",300.26
"14493.0","516350","2010-07-20 10:34:00",259.69
"15394.0","516351","2010-07-20 10:41:00",540.07
"12921.0","516367","2010-07-20 10:51:00",382.32
"13831.0","516369","2010-07-20 10:53:00",311.4
"15002.0","516371","2010-07-20 10:54:00",486.4
"14855.0","516378","2010-07-20 11:06:00",3078.21
"14855.0","516379","2010-07-20 11:08:00",35.4
"17511.0","516430","2010-07-20 11:47:00",3970.13
"14905.0","516431","2010-07-20 11:53:00",303.5
"12755.0","516432","2010-07-20 11:55:00",617.5
"12748.0","516433","2010-07-20 11:57:00",150.04
"18096.0","516434","2010-07-20 12:04:00",144.76
"16422.0","516436","2010-07-20 12:07:00",314.1
"13481.0","516438","2010-07-20 12:08:00",59.2
"13481.0","516437","2010-07-20 12:08:00",360.09
"13509.0","516439","2010-07-20 12:10:00",135.0
"13719.0","516446","2010-07-20 12:25:00",138.3
"16129.0","516447","2010-07-20 12:32:00",446.94
"16359.0","516449","2010-07-20 12:54:00",128.1
"17091.0","516450","2010-07-20 13:04:00",247.48
"15617.0","516451","2010-07-20 13:16:00",205.15
"13154.0","516452","2010-07-20 13:17:00",675.88
"12480.0","516453","2010-07-20 13:21:00",397.9
"14292.0","516454","2010-07-20 13:34:00",750.0
"16168.0","516455","2010-07-20 13:35:00",116.85
"14292.0","516456","2010-07-20 13:36:00",15.3
"17552.0","516457","2010-07-20 13:45:00",192.6
"17552.0","516458","2010-07-20 13:47:00",17.0
"14797.0","516461","2010-07-20 14:07:00",300.31
"15984.0","516463","2010-07-20 14:22:00",174.64
"14911.0","516464","2010-07-20 14:27:00",788.4
"13767.0","516465","2010-07-20 14:41:00",357.16
"17578.0","516466","2010-07-20 14:50:00",231.65
"17578.0","516468","2010-07-20 15:06:00",17.1
"17578.0","516469","2010-07-20 15:18:00",22.9
"16150.0","516471","2010-07-20 15:46:00",415.13
"14040.0","516475","2010-07-20 16:23:00",531.94
"17584.0","516476","2010-07-20 16:27:00",1119.34
"14535.0","516477","2010-07-20 16:33:00",500.87
"17576.0","516478","2010-07-20 17:20:00",180.82
"14061.0","516479","2010-07-20 17:22:00",364.0
"16400.0","516480","2010-07-21 08:25:00",231.8
"16945.0","516481","2010-07-21 09:13:00",333.79
"13976.0","516482","2010-07-21 09:27:00",301.56
"17080.0","516483","2010-07-21 09:32:00",61.2
"14422.0","516484","2010-07-21 09:45:00",334.28
"12720.0","516485","2010-07-21 09:46:00",824.49
"17865.0","516487","2010-07-21 10:03:00",224.28
"17865.0","516488","2010-07-21 10:04:00",1153.14
"13952.0","516489","2010-07-21 10:09:00",765.0
"13913.0","516490","2010-07-21 10:11:00",42.22
"18061.0","516493","2010-07-21 10:39:00",176.28
"13048.0","516494","2010-07-21 10:42:00",953.19
"16883.0","516535","2010-07-21 11:18:00",134.7
"16422.0","516536","2010-07-21 11:36:00",669.12
"13795.0","516537","2010-07-21 11:39:00",209.85
"16180.0","516538","2010-07-21 11:57:00",1230.75
"15290.0","516541","2010-07-21 12:09:00",291.1
"17696.0","516551","2010-07-21 12:11:00",297.43
"12989.0","516561","2010-07-21 12:15:00",360.0
"14692.0","516564","2010-07-21 12:22:00",112.75
"12417.0","516566","2010-07-21 12:31:00",166.55
"16529.0","516567","2010-07-21 12:39:00",431.72
"12474.0","516568","2010-07-21 12:39:00",256.12
"13093.0","516569","2010-07-21 12:45:00",1143.26
"16416.0","516579","2010-07-21 13:17:00",106.02
"16416.0","516583","2010-07-21 13:22:00",222.75
"13102.0","516586","2010-07-21 13:26:00",326.6
"17663.0","516588","2010-07-21 13:38:00",160.75
"15005.0","516590","2010-07-21 13:47:00",277.89
"12872.0","516591","2010-07-21 13:57:00",276.34
"17961.0","516592","2010-07-21 13:58:00",18.55
"17469.0","516593","2010-07-21 13:59:00",297.3
"17757.0","516595","2010-07-21 14:01:00",114.3
"16029.0","516601","2010-07-21 14:08:00",965.68
"13444.0","516607","2010-07-21 14:34:00",135.29
"17961.0","516608","2010-07-21 14:38:00",30.8
"17338.0","516609","2010-07-21 14:39:00",582.01
"13615.0","516610","2010-07-21 14:41:00",1748.57
"18226.0","516611","2010-07-21 14:43:00",368.72
"13426.0","516613","2010-07-21 14:48:00",420.8
"14031.0","516615","2010-07-21 15:05:00",1185.38
"13266.0","516616","2010-07-21 15:07:00",475.54
"16458.0","516617","2010-07-21 15:36:00",135.6
"12835.0","516618","2010-07-21 16:01:00",163.16
"15043.0","516623","2010-07-21 17:31:00",310.84
"13402.0","516626","2010-07-22 08:24:00",315.02
"14465.0","516627","2010-07-22 10:06:00",175.8
"13089.0","516628","2010-07-22 10:07:00",438.2
"16736.0","516629","2010-07-22 10:09:00",832.28
"12990.0","516630","2010-07-22 10:18:00",156.0
"13399.0","516631","2010-07-22 10:24:00",78.0
"18074.0","516632","2010-07-22 10:31:00",529.84
"13487.0","516633","2010-07-22 10:41:00",167.52
"16168.0","516634","2010-07-22 10:48:00",226.75
"14858.0","516635","2010-07-22 10:51:00",180.75
"13564.0","516648","2010-07-22 11:25:00",2.5
"17090.0","516663","2010-07-22 11:30:00",51.0
"16975.0","516686","2010-07-22 11:38:00",315.0
"13564.0","516696","2010-07-22 11:53:00",733.14
"13269.0","516710","2010-07-22 12:16:00",176.1
"13527.0","516711","2010-07-22 12:17:00",495.72
"13740.0","516715","2010-07-22 12:25:00",309.14
"13213.0","516716","2010-07-22 12:26:00",319.4
"14527.0","516718","2010-07-22 12:27:00",127.7
"16814.0","516725","2010-07-22 13:06:00",310.49
"17643.0","516726","2010-07-22 13:07:00",338.15
"16161.0","516727","2010-07-22 13:16:00",120.15
"12724.0","516728","2010-07-22 13:22:00",366.16
"14064.0","516729","2010-07-22 13:33:00",104.73
"17068.0","516730","2010-07-22 13:39:00",165.53
"16555.0","516731","2010-07-22 13:39:00",270.6
"16555.0","516732","2010-07-22 13:40:00",416.95
"16555.0","516733","2010-07-22 13:41:00",479.7
"16555.0","516734","2010-07-22 13:43:00",462.54
"12421.0","516735","2010-07-22 13:57:00",49.8
"14461.0","516736","2010-07-22 14:17:00",395.56
"16165.0","516737","2010-07-22 14:17:00",79.9
"15611.0","516738","2010-07-22 14:19:00",102.0
"15694.0","516740","2010-07-22 14:20:00",327.6
"17700.0","516739","2010-07-22 14:20:00",448.22
"17918.0","516741","2010-07-22 14:20:00",117.98
"12908.0","516742","2010-07-22 14:21:00",318.0
"14735.0","516743","2010-07-22 14:22:00",244.8
"14236.0","516744","2010-07-22 14:27:00",301.73
"17177.0","516746","2010-07-22 14:53:00",119.5
"14732.0","516747","2010-07-22 15:01:00",172.73
"14099.0","516749","2010-07-22 15:33:00",361.93
"13468.0","516750","2010-07-22 15:37:00",220.73
"13788.0","516751","2010-07-22 15:50:00",3.75
"13031.0","516752","2010-07-22 16:01:00",581.53
"18026.0","516753","2010-07-22 16:21:00",745.42
"14861.0","516758","2010-07-22 16:37:00",159.02
"14646.0","516757","2010-07-22 16:37:00",50.8
"12877.0","516760","2010-07-22 16:47:00",73.06
"13777.0","516761","2010-07-22 16:54:00",456.24
"13433.0","516767","2010-07-22 17:21:00",232.58
"16588.0","516768","2010-07-22 17:30:00",606.25
"13371.0","516769","2010-07-22 17:33:00",1108.65
"16549.0","516770","2010-07-22 18:17:00",111.39
"17092.0","516773","2010-07-22 18:54:00",827.65
"13969.0","516774","2010-07-22 19:09:00",152.15
"15061.0","516775","2010-07-22 19:23:00",3787.06
"14166.0","516776","2010-07-22 19:42:00",144.9
"14702.0","516777","2010-07-22 19:47:00",138.73
"17602.0","516778","2010-07-22 19:56:00",338.56
"17021.0","516779","2010-07-22 20:09:00",139.05
"14615.0","516780","2010-07-23 08:08:00",20.4
"18102.0","516781","2010-07-23 08:24:00",8328.31
"12595.0","516783","2010-07-23 09:10:00",281.02
"12755.0","516785","2010-07-23 09:30:00",617.5
"15769.0","516786","2010-07-23 09:45:00",1155.0
"12820.0","516787","2010-07-23 09:51:00",207.33
"16843.0","516788","2010-07-23 10:00:00",799.86
"15623.0","516789","2010-07-23 10:20:00",283.18
"17963.0","516790","2010-07-23 10:35:00",141.72
"14606.0","516814","2010-07-23 10:50:00",147.06
"16722.0","516837","2010-07-23 11:05:00",301.0
"12647.0","516839","2010-07-23 11:17:00",512.95
"17949.0","516840","2010-07-23 11:25:00",1151.28
"13534.0","516841","2010-07-23 11:29:00",191.86
"16092.0","516842","2010-07-23 11:30:00",296.66
"15867.0","516843","2010-07-23 11:32:00",220.83
"15674.0","516851","2010-07-23 11:57:00",305.72
"14344.0","516857","2010-07-23 12:16:00",57.3
"13089.0","516868","2010-07-23 12:21:00",447.4
"17908.0","516869","2010-07-23 12:29:00",153.74
"14085.0","516870","2010-07-23 12:32:00",337.57
"16918.0","516871","2010-07-23 12:57:00",150.46
"13874.0","516872","2010-07-23 12:59:00",399.22
"13113.0","516873","2010-07-23 13:02:00",567.75
"16203.0","516874","2010-07-23 13:09:00",282.13
"12935.0","516876","2010-07-23 13:29:00",347.3
"13665.0","516875","2010-07-23 13:29:00",632.81
"17364.0","516877","2010-07-23 13:30:00",474.9
"17364.0","516878","2010-07-23 13:32:00",60.3
"16699.0","516879","2010-07-23 13:42:00",107.97
"15862.0","516880","2010-07-23 13:43:00",304.9
"15311.0","516884","2010-07-23 14:15:00",1484.26
"12615.0","516885","2010-07-23 14:16:00",1104.0
"16125.0","516886","2010-07-23 14:21:00",169.46
"15808.0","516887","2010-07-23 14:27:00",367.52
"13900.0","516890","2010-07-23 14:38:00",322.42
"14312.0","516891","2010-07-23 15:05:00",785.33
"18132.0","516896","2010-07-23 16:54:00",226.9
"15738.0","516901","2010-07-25 10:07:00",303.5
"15521.0","516902","2010-07-25 10:14:00",688.66
"12971.0","516903","2010-07-25 10:17:00",115.3
"18244.0","516904","2010-07-25 10:30:00",302.8
"12523.0","516905","2010-07-25 10:50:00",114.28
"16539.0","516906","2010-07-25 10:52:00",303.0
"15527.0","516907","2010-07-25 10:59:00",198.15
"16326.0","516908","2010-07-25 11:00:00",183.68
"15046.0","516910","2010-07-25 11:04:00",298.4
"14156.0","516911","2010-07-25 11:05:00",5.8
"13875.0","516913","2010-07-25 11:07:00",471.36
"17112.0","516914","2010-07-25 11:14:00",205.17
"13093.0","516915","2010-07-25 11:16:00",684.73
"13082.0","516916","2010-07-25 11:21:00",335.4
"17343.0","516917","2010-07-25 11:24:00",102.3
"16075.0","516918","2010-07-25 11:31:00",267.23
"17096.0","516919","2010-07-25 11:34:00",503.2
"12866.0","516921","2010-07-25 11:37:00",312.83
"14092.0","516920","2010-07-25 11:37:00",344.78
"15727.0","516922","2010-07-25 11:46:00",995.66
"16032.0","516923","2010-07-25 12:10:00",451.47
"16400.0","516924","2010-07-25 12:14:00",366.3
"15946.0","516925","2010-07-25 12:16:00",1079.56
"15946.0","516926","2010-07-25 12:18:00",69.6
"12841.0","516927","2010-07-25 12:19:00",204.04
"15431.0","516928","2010-07-25 12:44:00",153.24
"13761.0","516929","2010-07-25 12:49:00",171.82
"13761.0","516930","2010-07-25 12:50:00",120.3
"15426.0","516931","2010-07-25 12:53:00",158.45
"18064.0","516932","2010-07-25 13:02:00",379.26
"17969.0","516933","2010-07-25 13:08:00",115.68
"12410.0","516935","2010-07-25 13:26:00",240.38
"13239.0","516936","2010-07-25 13:34:00",279.73
"16155.0","516937","2010-07-25 13:35:00",169.4
"15601.0","516938","2010-07-25 13:50:00",424.66
"13250.0","516939","2010-07-25 14:01:00",136.04
"17858.0","516940","2010-07-25 14:22:00",219.82
"15898.0","516941","2010-07-25 14:30:00",110.75
"13201.0","516942","2010-07-25 14:30:00",120.4
"12889.0","516943","2010-07-25 14:32:00",99.41
"15260.0","516944","2010-07-25 14:57:00",720.29
"15704.0","516945","2010-07-25 15:00:00",683.17
"13767.0","516946","2010-07-25 15:17:00",330.9
"14551.0","516948","2010-07-25 15:27:00",30.0
"16556.0","516949","2010-07-25 15:32:00",513.6
"17677.0","516951","2010-07-25 15:38:00",784.85
"13276.0","516950","2010-07-25 15:38:00",222.7
"12788.0","516953","2010-07-25 15:39:00",34.2
"13137.0","516954","2010-07-25 15:40:00",840.55
"16894.0","516955","2010-07-25 15:43:00",17.0
"13148.0","516956","2010-07-25 15:44:00",492.23
"13148.0","516957","2010-07-25 15:52:00",24.04
"13451.0","516959","2010-07-25 16:06:00",690.84
"12949.0","516960","2010-07-26 08:39:00",1389.12
"15378.0","516961","2010-07-26 08:47:00",110.0
"12476.0","516962","2010-07-26 09:04:00",1105.74
"13001.0","516963","2010-07-26 09:07:00",870.42
"16210.0","516964","2010-07-26 09:12:00",1434.7
"12813.0","516967","2010-07-26 09:50:00",619.0
"15080.0","516968","2010-07-26 10:03:00",361.35
"17494.0","516969","2010-07-26 10:06:00",54.7
"18231.0","516970","2010-07-26 10:09:00",109.2
"15093.0","516973","2010-07-26 10:35:00",505.26
"14000.0","516975","2010-07-26 10:42:00",305.32
"16133.0","516976","2010-07-26 10:43:00",359.04
"15493.0","516993","2010-07-26 11:05:00",435.45
"16422.0","517001","2010-07-26 11:28:00",1003.08
"13004.0","517017","2010-07-26 11:34:00",320.98
"15550.0","517033","2010-07-26 11:39:00",166.05
"16746.0","517037","2010-07-26 11:42:00",320.05
"13069.0","517042","2010-07-26 11:46:00",613.11
"15615.0","517043","2010-07-26 11:53:00",574.48
"14911.0","517044","2010-07-26 11:55:00",170.63
"18245.0","517046","2010-07-26 11:58:00",363.96
"13715.0","517047","2010-07-26 12:04:00",661.02
"12709.0","517048","2010-07-26 12:09:00",129.6
"14283.0","517049","2010-07-26 12:26:00",96.6
"18231.0","517050","2010-07-26 12:29:00",102.3
"14435.0","517051","2010-07-26 12:33:00",90.42
"12977.0","517052","2010-07-26 12:34:00",253.44
"14115.0","517053","2010-07-26 12:36:00",504.87
"16558.0","517055","2010-07-26 12:57:00",157.4
"14745.0","517057","2010-07-26 13:07:00",198.8
"17224.0","517059","2010-07-26 13:30:00",100.86
"16553.0","517060","2010-07-26 13:35:00",522.54
"16553.0","517061","2010-07-26 13:37:00",270.6
"16553.0","517062","2010-07-26 13:38:00",416.95
"17692.0","517065","2010-07-26 13:41:00",306.35
"16553.0","517066","2010-07-26 13:41:00",479.7
"15015.0","517069","2010-07-26 13:50:00",191.85
"14257.0","517070","2010-07-26 13:57:00",656.38
"16103.0","517077","2010-07-26 14:10:00",313.1
"16254.0","517078","2010-07-26 14:17:00",201.45
"16351.0","517093","2010-07-26 14:32:00",620.24
"16208.0","517095","2010-07-26 14:43:00",386.68
"17612.0","517096","2010-07-26 15:06:00",303.34
"17612.0","517097","2010-07-26 15:08:00",15.8
"14606.0","517104","2010-07-26 15:16:00",163.01
"12867.0","517106","2010-07-26 15:17:00",606.26
"17442.0","517109","2010-07-26 15:30:00",369.83
"15079.0","517110","2010-07-26 15:40:00",318.93
"14854.0","517111","2010-07-26 15:41:00",306.67
"17918.0","517112","2010-07-26 15:49:00",174.51
"13433.0","517113","2010-07-26 16:55:00",15.0
"17293.0","517114","2010-07-26 17:16:00",73.09
"18172.0","517116","2010-07-27 08:09:00",1021.52
"13491.0","517117","2010-07-27 08:21:00",78.68
"17442.0","517118","2010-07-27 08:32:00",36.9
"15142.0","517120","2010-07-27 09:05:00",436.02
"15129.0","517121","2010-07-27 09:20:00",231.8
"13162.0","517122","2010-07-27 09:22:00",330.0
"18229.0","517123","2010-07-27 09:23:00",334.8
"12801.0","517124","2010-07-27 09:38:00",871.82
"13466.0","517125","2010-07-27 09:42:00",236.44
"13466.0","517126","2010-07-27 09:45:00",30.0
"14735.0","517127","2010-07-27 09:52:00",79.5
"14384.0","517128","2010-07-27 09:53:00",58.5
"13855.0","517129","2010-07-27 09:53:00",107.24
"16059.0","517130","2010-07-27 10:07:00",180.15
"13115.0","517132","2010-07-27 10:21:00",469.48
"15039.0","517133","2010-07-27 10:26:00",502.86
"15051.0","517134","2010-07-27 10:29:00",262.86
"17380.0","517137","2010-07-27 10:34:00",178.2
"16161.0","517141","2010-07-27 10:36:00",27.75
"18026.0","517144","2010-07-27 10:37:00",1328.65
"18257.0","517153","2010-07-27 10:43:00",375.05
"13722.0","517154","2010-07-27 10:48:00",1095.06
"12853.0","517155","2010-07-27 10:49:00",411.26
"17157.0","517156","2010-07-27 10:49:00",301.88
"12853.0","517161","2010-07-27 10:51:00",17.7
"13722.0","517159","2010-07-27 10:51:00",127.4
"16013.0","517192","2010-07-27 11:04:00",399.0
"13078.0","517193","2010-07-27 11:37:00",314.92
"16219.0","517197","2010-07-27 11:44:00",40.8
"17918.0","517209","2010-07-27 11:51:00",95.95
"16128.0","517212","2010-07-27 11:55:00",433.37
"15873.0","517213","2010-07-27 11:58:00",106.56
"15873.0","517214","2010-07-27 11:59:00",27.36
"15873.0","517215","2010-07-27 12:02:00",41.76
"16266.0","517216","2010-07-27 12:03:00",96.8
"16393.0","517217","2010-07-27 12:10:00",140.54
"13384.0","517218","2010-07-27 12:22:00",977.21
"17465.0","517221","2010-07-27 12:38:00",353.18
"17504.0","517222","2010-07-27 12:39:00",464.3
"13161.0","517224","2010-07-27 12:44:00",366.13
"15614.0","517225","2010-07-27 12:47:00",610.08
"16013.0","517226","2010-07-27 13:14:00",540.0
"17408.0","517228","2010-07-27 13:17:00",12.75
"15284.0","517229","2010-07-27 13:25:00",24.75
"15298.0","517230","2010-07-27 13:27:00",347.81
"14911.0","517232","2010-07-27 13:41:00",559.42
"14334.0","517233","2010-07-27 13:45:00",418.75
"12804.0","517235","2010-07-27 13:52:00",179.93
"12547.0","517236","2010-07-27 13:55:00",147.78
"15062.0","517237","2010-07-27 14:02:00",129.84
"17841.0","517238","2010-07-27 14:04:00",364.94
"15373.0","517239","2010-07-27 14:08:00",196.81
