"CustomerID","FirstPurchaseDate","LastPurchaseDate","TotalOrders","TotalMonetaryValue","RecencyDays","IsChurned30"
"13905.0","2009-12-07 11:41:00","2009-12-07 11:41:00",1,312.65,732,1
"13906.0","2010-10-26 15:00:00","2010-10-26 15:00:00",1,42.0,409,1
"13907.0","2010-01-17 12:22:00","2010-01-17 12:22:00",1,136.8,691,1
"13908.0","2011-03-08 12:04:00","2011-09-21 11:49:00",4,2369.55,79,1
"13909.0","2010-07-06 16:52:00","2010-10-12 17:22:00",2,286.6,423,1
"13911.0","2010-03-01 16:31:00","2011-10-13 15:43:00",20,4234.99,57,1
"13912.0","2010-10-12 08:43:00","2010-10-12 08:43:00",1,124.95,423,1
"13913.0","2010-07-21 10:11:00","2010-07-21 10:11:00",1,42.22,506,1
"13914.0","2011-11-03 16:28:00","2011-11-28 10:35:00",2,626.45,11,0
"13915.0","2010-11-10 15:17:00","2010-11-10 15:17:00",1,70.8,394,1
"13916.0","2010-02-02 10:06:00","2010-09-02 10:04:00",4,1275.81,463,1
"13917.0","2011-06-01 12:46:00","2011-10-21 09:56:00",2,272.04,49,1
"13918.0","2011-03-31 18:05:00","2011-10-21 12:25:00",2,1212.84,49,1
"13919.0","2010-06-17 09:30:00","2011-10-11 14:24:00",4,1252.68,59,1
"13920.0","2010-05-26 15:48:00","2010-10-04 12:37:00",4,1774.68,431,1
"13921.0","2009-12-18 12:19:00","2010-11-02 16:32:00",4,730.7,402,1
"13922.0","2010-08-29 14:36:00","2010-12-23 10:38:00",3,865.2,351,1
"13923.0","2011-10-17 12:33:00","2011-10-17 12:33:00",1,351.13,53,1
"13924.0","2011-09-28 15:07:00","2011-12-08 09:39:00",6,1838.85,1,0
"13925.0","2011-07-28 12:09:00","2011-09-08 12:47:00",4,678.25,92,1
"13926.0","2011-11-16 13:16:00","2011-11-16 13:16:00",1,223.85,23,0
"13927.0","2010-09-28 16:12:00","2011-09-26 12:00:00",2,708.26,74,1
"13928.0","2011-07-29 15:59:00","2011-11-29 10:33:00",4,464.57,10,0
"13929.0","2010-01-14 07:25:00","2011-06-23 15:26:00",11,3494.1,169,1
"13930.0","2011-07-26 11:00:00","2011-10-13 09:45:00",2,337.34,57,1
"13931.0","2009-12-03 10:26:00","2011-09-05 10:12:00",11,5257.38,95,1
"13932.0","2011-02-18 12:02:00","2011-02-18 12:02:00",1,307.4,294,1
"13933.0","2011-07-14 13:35:00","2011-08-22 14:03:00",2,608.79,109,1
"13934.0","2011-03-21 08:39:00","2011-03-21 08:39:00",1,922.1,263,1
"13935.0","2010-02-25 16:01:00","2010-04-22 11:21:00",3,6116.92,596,1
"13936.0","2010-10-21 14:21:00","2011-06-13 08:47:00",3,939.66,179,1
"13937.0","2010-11-02 12:37:00","2011-06-23 16:35:00",2,880.13,169,1
"13938.0","2011-11-04 14:37:00","2011-11-04 14:37:00",1,71.66,35,1
"13939.0","2010-04-06 12:43:00","2011-11-16 13:33:00",7,1560.96,23,0
"13940.0","2011-07-18 16:05:00","2011-11-22 15:15:00",4,839.14,17,0
"13941.0","2009-12-16 16:10:00","2011-11-18 09:43:00",15,11122.3,21,0
"13942.0","2010-06-23 12:35:00","2010-06-23 12:35:00",1,320.0,534,1
"13943.0","2010-05-11 11:30:00","2010-05-11 11:30:00",1,246.54,577,1
"13944.0","2010-02-24 15:02:00","2010-02-24 15:02:00",1,200.43,653,1
"13945.0","2010-08-17 09:59:00","2010-11-10 10:00:00",2,854.15,394,1
"13946.0","2009-12-04 11:07:00","2011-09-21 13:33:00",6,1876.23,79,1
"13947.0","2011-10-05 14:42:00","2011-10-05 14:42:00",1,90.6,65,1
"13948.0","2009-12-04 12:14:00","2010-12-14 10:18:00",4,548.76,360,1
"13949.0","2011-09-06 11:55:00","2011-12-07 09:35:00",6,2427.32,2,0
"13950.0","2011-04-07 11:29:00","2011-11-28 14:44:00",4,745.06,11,0
"13951.0","2011-02-18 15:21:00","2011-06-16 16:43:00",3,674.45,176,1
"13952.0","2009-12-16 09:41:00","2011-05-06 09:00:00",14,12823.52,217,1
"13953.0","2009-12-11 12:58:00","2011-12-02 16:04:00",12,6640.68,7,0
"13954.0","2011-09-30 10:52:00","2011-12-08 12:50:00",2,439.92,1,0
"13955.0","2010-11-29 17:35:00","2011-07-08 17:19:00",3,545.17,154,1
"13956.0","2011-03-13 12:51:00","2011-12-04 13:20:00",5,1026.42,5,0
"13957.0","2010-02-19 10:32:00","2010-10-18 10:02:00",3,458.25,417,1
"13958.0","2009-12-05 13:12:00","2010-11-25 10:11:00",8,4709.23,379,1
"13959.0","2010-07-16 15:11:00","2011-09-21 15:06:00",6,1076.18,79,1
"13960.0","2011-09-29 12:39:00","2011-11-18 15:27:00",2,230.22,21,0
"13961.0","2010-11-12 14:40:00","2010-11-12 14:40:00",1,538.4,392,1
"13962.0","2010-09-30 10:35:00","2011-11-18 08:47:00",3,362.8,21,0
"13963.0","2010-04-21 16:20:00","2011-02-04 14:43:00",17,3011.87,308,1
"13964.0","2010-10-05 12:38:00","2010-11-17 13:53:00",2,438.9,387,1
"13965.0","2010-01-05 15:21:00","2010-08-20 10:40:00",3,996.61,476,1
"13966.0","2010-09-30 13:08:00","2010-09-30 13:08:00",1,390.86,435,1
"13967.0","2010-11-08 13:24:00","2011-07-17 12:02:00",2,166.3,145,1
"13968.0","2010-10-12 13:22:00","2010-10-12 13:22:00",1,123.66,423,1
"13969.0","2010-03-25 13:15:00","2011-12-02 15:11:00",35,13365.87,7,0
"13970.0","2010-09-28 11:53:00","2010-11-18 13:21:00",2,846.55,386,1
"13971.0","2010-01-26 09:51:00","2011-11-21 12:06:00",14,4667.57,18,0
"13972.0","2011-05-22 11:34:00","2011-09-30 11:54:00",2,190.25,70,1
"13973.0","2011-02-25 15:21:00","2011-02-25 15:21:00",1,264.7,287,1
"13974.0","2010-05-06 17:55:00","2011-10-21 14:41:00",2,677.72,49,1
"13975.0","2010-02-02 13:13:00","2011-11-08 13:19:00",12,5358.84,31,1
"13976.0","2010-02-09 13:08:00","2011-05-17 09:13:00",4,1192.36,206,1
"13977.0","2010-10-24 14:08:00","2010-10-24 14:08:00",1,519.81,411,1
"13978.0","2011-10-25 15:04:00","2011-11-25 11:36:00",2,196.79,14,0
"13979.0","2009-12-03 10:02:00","2011-09-27 13:32:00",7,3409.93,73,1
"13980.0","2010-02-21 14:18:00","2011-10-10 13:34:00",5,799.92,60,1
"13981.0","2010-10-20 10:03:00","2010-10-20 10:03:00",1,331.14,415,1
"13982.0","2010-01-20 14:04:00","2011-10-31 16:24:00",9,4445.59,39,1
"13983.0","2009-12-09 13:53:00","2011-11-10 11:06:00",21,7108.45,29,0
"13984.0","2009-12-07 11:51:00","2011-11-13 12:38:00",12,2048.6,26,0
"13985.0","2010-02-09 13:56:00","2011-12-05 17:06:00",22,10020.86,4,0
"13986.0","2011-11-22 15:00:00","2011-11-22 15:00:00",1,320.46,17,0
"13987.0","2010-11-04 09:54:00","2010-11-25 10:20:00",2,682.54,379,1
"13988.0","2010-03-24 11:05:00","2011-11-20 10:15:00",8,4757.8,19,0
"13989.0","2010-05-25 12:13:00","2011-10-05 09:47:00",5,2026.06,65,1
"13990.0","2011-05-10 15:19:00","2011-05-10 15:19:00",1,311.3,213,1
"13991.0","2011-07-19 12:58:00","2011-11-27 16:18:00",6,854.97,12,0
"13992.0","2010-09-02 17:04:00","2011-11-09 15:23:00",3,219.5,30,0
"13993.0","2009-12-03 11:57:00","2011-10-28 09:06:00",19,6775.71,42,1
"13994.0","2011-07-14 18:28:00","2011-12-06 11:05:00",6,2313.14,3,0
"13995.0","2009-12-18 12:43:00","2011-11-24 14:22:00",14,3902.01,15,0
"13996.0","2010-11-05 15:07:00","2010-11-18 16:27:00",2,895.76,386,1
"13997.0","2010-06-07 17:33:00","2010-07-08 18:06:00",3,382.31,519,1
"13998.0","2010-05-12 13:18:00","2010-09-19 10:20:00",3,566.7,446,1
"13999.0","2009-12-05 12:42:00","2011-11-29 13:40:00",29,9502.26,10,0
"14000.0","2009-12-02 09:50:00","2011-05-12 16:50:00",5,2046.34,211,1
"14001.0","2010-08-03 12:49:00","2011-10-25 10:31:00",9,4530.09,45,1
"14002.0","2011-07-06 14:59:00","2011-07-28 15:55:00",2,529.73,134,1
"14003.0","2009-12-07 08:53:00","2009-12-07 08:53:00",1,209.41,732,1
"14004.0","2010-09-30 09:39:00","2011-10-27 14:40:00",11,6258.45,43,1
"14005.0","2011-05-08 10:33:00","2011-11-30 12:41:00",5,2874.72,9,0
"14006.0","2010-02-25 09:45:00","2011-08-16 09:39:00",7,2196.67,115,1
"14007.0","2010-07-15 09:06:00","2010-07-15 09:06:00",1,79.48,512,1
"14008.0","2010-10-03 13:09:00","2010-10-03 13:09:00",1,509.04,432,1
"14009.0","2010-09-03 12:08:00","2011-05-25 15:47:00",3,1099.91,198,1
"14010.0","2010-05-23 12:46:00","2010-05-23 13:00:00",2,445.15,565,1
"14011.0","2010-04-11 13:40:00","2010-08-16 15:31:00",2,457.82,480,1
"14012.0","2011-03-07 12:26:00","2011-03-07 12:26:00",1,328.8,277,1
"14013.0","2010-03-26 10:02:00","2011-08-21 15:01:00",5,1084.57,110,1
"14014.0","2010-05-12 09:04:00","2011-09-23 13:18:00",3,1948.21,77,1
"14015.0","2011-10-18 10:02:00","2011-10-18 10:02:00",1,917.34,52,1
"14016.0","2010-01-08 14:12:00","2011-07-01 11:29:00",11,11403.41,161,1
"14017.0","2010-05-17 14:52:00","2010-05-17 14:52:00",1,229.75,571,1
"14018.0","2010-03-04 14:23:00","2010-03-04 14:23:00",1,367.15,645,1
"14019.0","2011-07-24 15:39:00","2011-10-24 10:13:00",3,1421.61,46,1
"14020.0","2010-06-28 15:29:00","2011-11-23 09:22:00",4,1249.01,16,0
"14021.0","2010-04-26 11:22:00","2011-07-07 15:46:00",7,1716.58,155,1
"14022.0","2010-08-10 09:38:00","2011-04-28 14:39:00",2,792.15,225,1
"14023.0","2011-04-03 15:50:00","2011-12-02 13:58:00",2,584.07,7,0
"14024.0","2010-11-14 10:51:00","2011-08-10 11:30:00",3,645.74,121,1
"14025.0","2010-05-05 09:56:00","2010-09-01 10:11:00",8,4057.9,464,1
"14026.0","2010-03-24 14:10:00","2010-08-26 10:31:00",2,713.11,470,1
"14027.0","2011-10-10 09:01:00","2011-10-10 09:01:00",1,104.82,60,1
"14028.0","2010-06-07 12:02:00","2010-06-07 13:33:00",3,10396.5,550,1
"14029.0","2011-07-18 16:57:00","2011-10-07 14:46:00",2,467.66,63,1
"14030.0","2009-12-10 17:27:00","2011-11-21 16:48:00",20,8262.29,18,0
"14031.0","2009-12-03 15:35:00","2011-12-02 17:13:00",44,40999.17,7,0
"14032.0","2009-12-14 12:02:00","2011-12-07 15:23:00",16,4850.27,2,0
"14033.0","2010-06-02 15:10:00","2010-06-02 15:10:00",1,109.44,555,1
"14034.0","2011-07-05 13:06:00","2011-11-17 14:02:00",3,651.82,22,0
"14035.0","2010-04-06 12:39:00","2011-11-11 10:03:00",9,2856.72,28,0
"14036.0","2011-02-28 09:26:00","2011-02-28 09:26:00",1,626.65,284,1
"14037.0","2009-12-07 11:39:00","2011-06-16 13:57:00",6,836.95,176,1
"14038.0","2010-02-04 08:56:00","2011-09-22 13:37:00",5,3069.88,78,1
"14039.0","2010-05-13 10:15:00","2011-11-06 13:48:00",2,267.28,33,1
"14040.0","2009-12-01 12:14:00","2011-10-30 12:42:00",35,12645.57,40,1
"14041.0","2011-03-18 13:25:00","2011-03-18 13:25:00",1,141.41,266,1
"14042.0","2009-12-14 15:07:00","2009-12-14 15:07:00",1,431.98,725,1
"14043.0","2009-12-10 15:56:00","2010-08-05 18:18:00",2,304.25,491,1
"14044.0","2010-01-24 15:14:00","2011-11-13 12:05:00",10,3119.35,26,0
"14045.0","2010-01-08 10:08:00","2011-08-22 15:27:00",16,11313.03,109,1
"14046.0","2011-02-28 14:48:00","2011-02-28 14:48:00",1,151.59,284,1
"14047.0","2010-02-01 10:05:00","2011-12-01 11:43:00",14,4255.03,8,0
"14048.0","2010-11-22 14:08:00","2011-02-07 14:53:00",3,748.69,305,1
"14049.0","2010-04-01 14:52:00","2011-11-23 12:20:00",13,13239.03,16,0
"14050.0","2011-08-25 13:46:00","2011-11-08 10:00:00",2,746.36,31,1
"14051.0","2009-12-03 11:53:00","2011-12-09 10:20:00",37,22434.0,0,0
"14052.0","2010-11-14 11:37:00","2011-11-20 12:30:00",2,480.81,19,0
"14053.0","2010-08-10 11:02:00","2011-08-07 14:27:00",4,572.3,124,1
"14054.0","2011-10-05 15:49:00","2011-10-05 15:49:00",1,92.46,65,1
"14055.0","2009-12-16 15:11:00","2011-08-25 15:04:00",3,1520.96,106,1
"14056.0","2011-02-28 15:19:00","2011-12-08 13:36:00",23,8214.65,1,0
"14057.0","2009-12-03 13:17:00","2011-11-16 10:32:00",22,8408.84,23,0
"14058.0","2010-06-27 11:29:00","2010-09-03 09:31:00",2,469.19,462,1
"14059.0","2011-03-18 10:06:00","2011-03-18 10:06:00",1,183.6,266,1
"14060.0","2010-03-11 09:47:00","2011-12-05 12:29:00",30,9519.08,4,0
"14061.0","2009-12-01 18:03:00","2010-07-20 17:22:00",3,917.43,507,1
"14062.0","2009-12-10 14:28:00","2011-11-30 10:04:00",24,25604.2,9,0
"14063.0","2009-12-08 13:46:00","2010-01-22 11:28:00",7,9471.5,686,1
"14064.0","2010-01-21 13:22:00","2011-11-10 13:14:00",15,3332.42,29,0
"14065.0","2010-10-04 12:03:00","2010-11-15 16:13:00",3,891.02,389,1
"14066.0","2011-03-18 12:21:00","2011-03-18 12:21:00",1,152.55,266,1
"14067.0","2011-09-04 12:00:00","2011-10-07 10:21:00",2,374.7,63,1
"14068.0","2010-01-31 10:10:00","2011-01-23 16:02:00",4,1528.37,320,1
"14069.0","2010-05-27 12:30:00","2010-07-13 12:12:00",2,230.06,514,1
"14070.0","2010-01-24 12:27:00","2010-01-24 12:27:00",1,326.55,684,1
"14071.0","2011-03-20 11:33:00","2011-12-06 12:27:00",8,1424.0,3,0
"14072.0","2010-02-11 12:31:00","2010-02-11 12:31:00",1,390.85,666,1
"14073.0","2011-11-07 15:49:00","2011-11-07 15:49:00",1,151.04,32,1
"14074.0","2010-03-26 13:55:00","2010-03-26 13:55:00",1,219.4,623,1
"14075.0","2010-08-26 13:42:00","2011-12-05 08:38:00",5,1724.87,4,0
"14076.0","2011-08-02 15:19:00","2011-08-02 15:19:00",1,122.47,129,1
"14077.0","2010-11-09 16:01:00","2011-10-30 12:35:00",6,615.08,40,1
"14078.0","2010-03-28 15:05:00","2011-08-30 12:16:00",9,1690.98,101,1
"14079.0","2011-08-07 12:10:00","2011-08-07 12:10:00",1,375.1,124,1
"14080.0","2009-12-02 15:01:00","2011-11-07 11:09:00",5,1115.68,32,1
"14081.0","2009-12-10 18:27:00","2011-02-10 16:17:00",10,5370.1,302,1
"14082.0","2010-11-12 11:47:00","2010-12-10 11:02:00",2,413.36,364,1
"14083.0","2009-12-18 11:34:00","2011-12-05 13:14:00",11,1407.26,4,0
"14084.0","2010-07-15 14:36:00","2010-07-15 14:36:00",1,150.5,512,1
"14085.0","2009-12-08 13:41:00","2011-12-07 13:46:00",32,10089.97,2,0
"14086.0","2010-09-03 10:52:00","2010-09-03 10:52:00",1,39.95,462,1
"14087.0","2009-12-04 15:27:00","2011-12-07 12:41:00",3,846.22,2,0
"14088.0","2010-10-14 19:46:00","2011-11-29 16:16:00",16,64036.8,10,0
"14089.0","2011-10-14 10:38:00","2011-10-14 10:38:00",1,161.0,56,1
"14090.0","2011-01-19 10:51:00","2011-01-19 10:51:00",1,76.32,324,1
"14091.0","2010-01-10 13:41:00","2010-02-23 15:17:00",2,9530.08,654,1
"14092.0","2009-12-16 16:24:00","2011-12-02 12:13:00",24,7229.45,7,0
"14093.0","2011-11-27 16:27:00","2011-11-27 16:27:00",1,442.85,12,0
"14094.0","2010-09-26 11:58:00","2010-09-26 11:58:00",1,335.22,439,1
"14095.0","2009-12-17 12:49:00","2009-12-17 12:49:00",1,2.95,722,1
"14096.0","2011-08-30 10:49:00","2011-12-05 17:17:00",17,53258.43,4,0
"14097.0","2010-03-04 10:46:00","2010-08-15 14:20:00",2,422.86,481,1
"14098.0","2011-11-03 10:13:00","2011-11-03 10:13:00",1,147.35,36,1
"14099.0","2009-12-10 11:55:00","2011-11-23 13:53:00",20,5765.71,16,0
"14100.0","2011-07-25 11:01:00","2011-07-25 11:01:00",1,194.9,137,1
"14101.0","2010-03-28 13:36:00","2011-09-27 12:28:00",13,9961.93,73,1
"14102.0","2011-10-26 12:46:00","2011-12-04 15:38:00",5,1360.28,5,0
"14104.0","2010-05-28 16:11:00","2011-07-08 12:50:00",5,768.58,154,1
"14105.0","2009-12-18 16:57:00","2011-04-14 17:58:00",5,5988.83,239,1
"14106.0","2009-12-02 14:09:00","2009-12-02 14:09:00",1,214.8,737,1
"14107.0","2009-12-09 14:20:00","2011-10-19 12:12:00",11,4877.3,51,1
"14108.0","2009-12-01 18:07:00","2011-11-09 10:41:00",4,1044.96,30,0
"14109.0","2011-09-28 10:18:00","2011-09-28 10:18:00",1,144.2,72,1
"14110.0","2009-12-01 09:50:00","2011-12-06 12:26:00",33,12987.95,3,0
"14111.0","2011-04-12 11:36:00","2011-11-25 13:44:00",4,692.85,14,0
"14112.0","2010-02-23 14:16:00","2011-11-17 12:30:00",13,5834.59,22,0
"14113.0","2009-12-08 07:42:00","2011-12-06 12:18:00",16,7092.61,3,0
"14114.0","2010-04-12 11:07:00","2011-03-11 09:42:00",7,1364.09,273,1
"14115.0","2010-02-11 11:44:00","2010-07-26 12:36:00",2,622.67,501,1
"14116.0","2011-08-10 12:44:00","2011-11-20 10:29:00",5,1382.74,19,0
"14117.0","2011-07-19 09:49:00","2011-07-19 09:49:00",1,90.0,143,1
"14118.0","2010-10-07 11:59:00","2010-10-07 11:59:00",1,458.45,428,1
"14119.0","2009-12-21 14:52:00","2010-11-29 10:33:00",2,183.37,375,1
"14121.0","2011-10-11 10:39:00","2011-12-06 12:19:00",4,2780.15,3,0
"14122.0","2009-12-02 14:22:00","2010-10-29 15:11:00",3,362.42,406,1
"14123.0","2009-12-06 15:35:00","2009-12-06 15:35:00",1,436.18,733,1
"14124.0","2011-09-16 13:32:00","2011-09-16 13:32:00",1,419.58,84,1
"14125.0","2011-09-22 15:40:00","2011-11-29 12:47:00",3,2740.43,10,0
"14126.0","2010-09-21 14:51:00","2011-12-02 11:45:00",4,1172.46,7,0
"14127.0","2010-10-10 11:53:00","2011-08-09 10:49:00",6,1900.08,122,1
"14128.0","2010-06-06 14:05:00","2011-10-10 12:00:00",3,924.21,60,1
"14129.0","2010-05-09 14:54:00","2011-12-08 11:02:00",9,2591.34,1,0
"14130.0","2009-12-11 16:33:00","2011-01-24 16:05:00",4,1882.67,319,1
"14131.0","2010-03-01 11:59:00","2010-03-01 11:59:00",1,187.87,648,1
"14132.0","2011-06-09 12:04:00","2011-12-07 13:35:00",11,3586.03,2,0
"14133.0","2009-12-06 12:10:00","2011-08-02 11:34:00",4,911.14,129,1
"14134.0","2009-12-10 09:25:00","2010-11-22 12:26:00",15,11123.35,382,1
"14135.0","2009-12-02 08:58:00","2011-12-08 11:38:00",24,9643.92,1,0
"14136.0","2009-12-08 09:19:00","2010-11-04 11:53:00",5,1570.81,400,1
"14137.0","2010-01-13 12:30:00","2010-01-13 12:30:00",1,332.7,695,1
"14138.0","2011-10-07 09:38:00","2011-12-08 12:44:00",2,982.38,1,0
"14139.0","2010-06-15 09:17:00","2011-10-24 13:34:00",4,1086.8,46,1
"14140.0","2011-11-08 11:20:00","2011-12-06 09:05:00",2,935.05,3,0
"14141.0","2011-08-26 14:40:00","2011-12-07 09:53:00",4,915.13,2,0
"14142.0","2010-03-03 15:13:00","2010-12-01 16:33:00",2,983.15,373,1
"14143.0","2011-07-29 09:48:00","2011-07-29 09:48:00",1,115.8,133,1
"14144.0","2010-08-10 15:17:00","2010-08-10 15:17:00",1,30.6,486,1
"14145.0","2010-04-08 09:47:00","2011-10-24 12:10:00",7,7600.05,46,1
"14146.0","2010-01-13 16:04:00","2011-12-01 10:18:00",12,9450.3,8,0
"14147.0","2010-03-09 13:43:00","2011-09-22 18:10:00",9,2590.2,78,1
"14148.0","2010-10-21 14:08:00","2011-04-20 12:02:00",2,466.29,233,1
"14149.0","2011-05-03 09:44:00","2011-05-03 09:44:00",1,446.62,220,1
"14150.0","2010-12-15 10:04:00","2011-11-04 10:05:00",2,658.64,35,1
"14151.0","2009-12-23 10:54:00","2010-02-04 15:35:00",2,679.45,673,1
"14152.0","2010-02-18 13:57:00","2011-09-25 12:54:00",7,1997.34,75,1
"14153.0","2010-08-13 14:35:00","2010-08-13 14:35:00",1,233.4,483,1
"14154.0","2010-01-13 12:47:00","2011-04-14 16:26:00",8,6460.7,239,1
"14155.0","2011-03-18 14:13:00","2011-03-18 14:13:00",1,118.75,266,1
"14156.0","2009-12-01 12:30:00","2011-11-30 10:54:00",145,305228.63,9,0
"14157.0","2010-03-03 16:49:00","2011-11-20 11:32:00",5,1002.78,19,0
"14158.0","2011-10-30 15:08:00","2011-10-30 15:08:00",1,507.66,40,1
"14159.0","2009-12-03 12:31:00","2011-11-20 12:36:00",20,7926.79,19,0
"14160.0","2010-01-10 12:06:00","2010-04-08 14:30:00",7,8421.47,610,1
"14161.0","2009-12-13 11:46:00","2011-05-08 11:41:00",7,3318.88,215,1
"14162.0","2011-02-20 12:32:00","2011-06-19 11:36:00",2,289.36,173,1
"14163.0","2010-09-03 17:15:00","2011-09-13 15:18:00",5,2594.62,87,1
"14164.0","2011-09-20 12:18:00","2011-09-30 12:24:00",2,1631.77,70,1
"14165.0","2011-03-09 12:39:00","2011-03-09 12:39:00",1,122.54,275,1
"14166.0","2010-03-23 15:10:00","2010-07-22 19:42:00",2,256.85,505,1
"14167.0","2010-01-27 16:07:00","2011-10-31 14:29:00",8,1296.49,39,1
"14168.0","2010-05-24 12:28:00","2010-10-15 10:49:00",2,370.45,420,1
"14169.0","2010-09-21 13:39:00","2010-10-05 08:45:00",2,616.03,430,1
"14170.0","2010-11-09 14:06:00","2010-11-29 13:10:00",3,597.33,375,1
"14171.0","2009-12-09 13:50:00","2011-09-02 16:43:00",2,498.79,98,1
"14172.0","2010-03-07 10:58:00","2010-04-13 13:26:00",3,402.72,605,1
"14173.0","2009-12-09 12:46:00","2011-11-29 11:54:00",6,586.0,10,0
"14174.0","2011-11-06 13:17:00","2011-11-06 13:17:00",1,134.46,33,1
"14175.0","2010-03-22 10:43:00","2011-10-11 11:55:00",8,7678.88,59,1
"14176.0","2010-11-23 13:21:00","2011-02-15 13:12:00",5,916.01,297,1
"14177.0","2010-02-26 11:59:00","2011-09-14 15:11:00",13,2229.34,86,1
"14178.0","2011-06-10 12:51:00","2011-12-01 12:01:00",7,1600.93,8,0
"14179.0","2011-10-18 14:00:00","2011-10-30 12:07:00",2,719.78,40,1
"14180.0","2010-06-09 14:56:00","2011-11-29 10:56:00",33,6319.25,10,0
"14181.0","2010-05-26 12:32:00","2010-10-25 08:27:00",2,310.55,410,1
"14182.0","2010-04-22 15:36:00","2010-09-22 11:45:00",4,678.77,443,1
"14183.0","2010-08-15 15:36:00","2010-10-24 14:45:00",2,286.29,411,1
"14184.0","2011-10-04 12:43:00","2011-10-04 12:43:00",1,452.89,66,1
"14185.0","2011-01-12 13:52:00","2011-01-12 13:52:00",1,197.65,331,1
"14186.0","2010-03-05 11:17:00","2010-10-08 13:30:00",5,1550.63,427,1
"14187.0","2010-08-23 12:06:00","2010-08-23 12:06:00",1,123.5,473,1
"14188.0","2011-02-02 13:46:00","2011-11-09 12:45:00",6,2054.36,30,0
"14189.0","2010-11-16 09:28:00","2011-12-07 15:55:00",16,5814.39,2,0
"14190.0","2010-02-11 14:27:00","2010-02-11 14:27:00",1,79.9,666,1
"14191.0","2009-12-11 10:48:00","2011-12-08 09:23:00",15,4817.66,1,0
"14192.0","2010-11-16 17:44:00","2010-11-16 17:44:00",1,293.74,388,1
"14193.0","2010-11-08 12:31:00","2011-10-03 09:34:00",3,1210.19,67,1
"14194.0","2010-01-06 12:16:00","2011-12-05 10:38:00",36,18670.59,4,0
"14195.0","2010-03-15 17:12:00","2011-05-22 10:29:00",6,2615.6,201,1
"14196.0","2011-08-25 10:25:00","2011-08-25 10:25:00",1,335.52,106,1
"14197.0","2010-10-25 10:01:00","2010-10-25 10:01:00",1,390.05,410,1
"14198.0","2010-01-05 10:07:00","2011-11-21 16:35:00",9,1569.73,18,0
"14199.0","2010-06-27 12:13:00","2011-05-05 13:44:00",4,1091.7,218,1
"14200.0","2010-04-01 13:01:00","2010-04-01 13:01:00",1,379.2,617,1
"14201.0","2010-04-30 13:00:00","2011-10-10 13:27:00",10,1193.54,60,1
"14202.0","2010-03-25 10:36:00","2010-11-23 17:13:00",3,847.76,381,1
"14203.0","2010-11-07 13:35:00","2010-11-07 13:35:00",1,339.34,397,1
"14204.0","2009-12-02 13:26:00","2011-12-07 13:38:00",4,1062.96,2,0
"14205.0","2010-03-07 12:20:00","2011-11-23 10:55:00",9,2414.2,16,0
"14206.0","2010-11-02 11:37:00","2011-04-14 16:38:00",3,1185.01,239,1
"14207.0","2010-01-21 09:33:00","2010-01-21 09:33:00",1,157.8,687,1
"14208.0","2010-06-06 13:11:00","2011-09-06 12:48:00",2,567.05,94,1
"14209.0","2010-01-22 10:28:00","2011-11-29 10:18:00",15,4993.27,10,0
"14210.0","2010-01-06 10:17:00","2011-08-26 12:36:00",16,5861.52,105,1
"14211.0","2009-12-09 12:48:00","2011-10-17 13:23:00",18,4402.29,53,1
"14212.0","2010-09-20 11:48:00","2011-09-11 12:45:00",2,2190.14,89,1
"14213.0","2010-10-31 10:37:00","2010-10-31 10:37:00",1,1192.2,404,1
"14214.0","2011-03-07 12:26:00","2011-11-09 10:31:00",5,1004.38,30,0
"14215.0","2009-12-08 09:35:00","2011-11-28 12:19:00",9,3416.33,11,0
"14216.0","2010-10-21 15:07:00","2011-12-06 14:56:00",5,2150.04,3,0
"14217.0","2010-06-30 12:54:00","2011-12-08 11:53:00",23,3416.89,1,0
"14218.0","2011-10-28 10:00:00","2011-10-28 10:00:00",1,169.48,42,1
"14219.0","2010-08-03 14:42:00","2011-12-05 16:23:00",3,633.83,4,0
"14220.0","2010-05-19 13:26:00","2011-04-06 13:23:00",4,1515.0,247,1
"14221.0","2010-04-06 14:10:00","2011-10-28 13:42:00",17,6517.49,42,1
"14222.0","2011-06-15 16:42:00","2011-06-15 16:42:00",1,683.17,177,1
"14223.0","2011-03-20 16:02:00","2011-09-08 13:38:00",3,991.13,92,1
"14224.0","2010-06-13 13:46:00","2011-08-21 13:24:00",9,1897.9,110,1
"14225.0","2010-01-12 15:02:00","2010-10-01 10:32:00",4,2037.02,434,1
"14226.0","2010-09-24 14:32:00","2011-11-11 11:34:00",6,3002.53,28,0
"14227.0","2010-02-08 09:38:00","2011-11-13 15:48:00",15,6366.16,26,0
"14228.0","2010-06-11 12:29:00","2010-09-28 09:45:00",3,745.5,437,1
"14229.0","2010-08-25 11:47:00","2011-10-19 10:03:00",7,2594.04,51,1
"14230.0","2010-06-09 13:56:00","2010-09-30 09:07:00",3,979.8,435,1
"14231.0","2010-09-15 09:52:00","2011-06-09 11:05:00",4,1235.62,183,1
"14232.0","2011-03-20 12:44:00","2011-10-28 11:09:00",5,2048.07,42,1
"14233.0","2010-03-05 16:35:00","2011-10-21 15:54:00",7,2904.27,49,1
"14234.0","2011-10-13 13:58:00","2011-11-17 17:53:00",4,775.46,22,0
"14235.0","2010-03-30 13:36:00","2011-09-25 14:37:00",9,4717.99,75,1
